"REF_AREA","INDICATOR","GENDER","AGE_CLASS","CITIZENSHIP","OBS_VALUE"
"034036","RESPOP_AV","M","Y80-89","ITL","124"
"034036","RESPOP_AV","M","Y80-89","TOTAL","125"
"034036","RESPOP_AV","M","Y90-99","FRGAPO","1"
"034036","RESPOP_AV","M","Y90-99","ITL","23"
"034036","RESPOP_AV","M","Y90-99","TOTAL","24"
"034036","RESPOP_AV","T","TOTAL","FRGAPO","535"
"034036","RESPOP_AV","T","TOTAL","ITL","4216"
"034036","RESPOP_AV","T","TOTAL","TOTAL","4751"
"034036","RESPOP_AV","T","Y_GE100","ITL","1"
"034036","RESPOP_AV","T","Y_GE100","TOTAL","1"
"034036","RESPOP_AV","T","Y0-9","FRGAPO","74"
"034036","RESPOP_AV","T","Y0-9","ITL","303"
"034036","RESPOP_AV","T","Y0-9","TOTAL","377"
"034036","RESPOP_AV","T","Y10-19","FRGAPO","47"
"034036","RESPOP_AV","T","Y10-19","ITL","400"
"034036","RESPOP_AV","T","Y10-19","TOTAL","447"
"034036","RESPOP_AV","T","Y20-29","FRGAPO","73"
"034036","RESPOP_AV","T","Y20-29","ITL","390"
"034036","RESPOP_AV","T","Y20-29","TOTAL","463"
"034036","RESPOP_AV","T","Y30-39","FRGAPO","112"
"034036","RESPOP_AV","T","Y30-39","ITL","425"
"034036","RESPOP_AV","T","Y30-39","TOTAL","537"
"034036","RESPOP_AV","T","Y40-49","FRGAPO","115"
"034036","RESPOP_AV","T","Y40-49","ITL","588"
"034036","RESPOP_AV","T","Y40-49","TOTAL","703"
"034036","RESPOP_AV","T","Y50-59","FRGAPO","44"
"034036","RESPOP_AV","T","Y50-59","ITL","745"
"034036","RESPOP_AV","T","Y50-59","TOTAL","789"
"034036","RESPOP_AV","T","Y60-69","FRGAPO","44"
"034036","RESPOP_AV","T","Y60-69","ITL","571"
"034036","RESPOP_AV","T","Y60-69","TOTAL","615"
"034036","RESPOP_AV","T","Y70-79","FRGAPO","21"
"034036","RESPOP_AV","T","Y70-79","ITL","460"
"034036","RESPOP_AV","T","Y70-79","TOTAL","481"
"034036","RESPOP_AV","T","Y80-89","FRGAPO","4"
"034036","RESPOP_AV","T","Y80-89","ITL","276"
"034036","RESPOP_AV","T","Y80-89","TOTAL","280"
"034036","RESPOP_AV","T","Y90-99","FRGAPO","1"
"034036","RESPOP_AV","T","Y90-99","ITL","57"
"034036","RESPOP_AV","T","Y90-99","TOTAL","58"
"034038","RESPOP_AV","F","TOTAL","FRGAPO","55"
"034038","RESPOP_AV","F","TOTAL","ITL","511"
"034038","RESPOP_AV","F","TOTAL","TOTAL","566"
"034038","RESPOP_AV","F","Y0-9","FRGAPO","7"
"034038","RESPOP_AV","F","Y0-9","ITL","38"
"034038","RESPOP_AV","F","Y0-9","TOTAL","45"
"034038","RESPOP_AV","F","Y10-19","FRGAPO","2"
"034038","RESPOP_AV","F","Y10-19","ITL","32"
"034038","RESPOP_AV","F","Y10-19","TOTAL","34"
"034038","RESPOP_AV","F","Y20-29","FRGAPO","8"
"034038","RESPOP_AV","F","Y20-29","ITL","31"
"034038","RESPOP_AV","F","Y20-29","TOTAL","39"
"034038","RESPOP_AV","F","Y30-39","FRGAPO","11"
"034038","RESPOP_AV","F","Y30-39","ITL","46"
"034038","RESPOP_AV","F","Y30-39","TOTAL","57"
"034038","RESPOP_AV","F","Y40-49","FRGAPO","8"
"034038","RESPOP_AV","F","Y40-49","ITL","53"
"034038","RESPOP_AV","F","Y40-49","TOTAL","61"
"034038","RESPOP_AV","F","Y50-59","FRGAPO","12"
"034038","RESPOP_AV","F","Y50-59","ITL","97"
"034038","RESPOP_AV","F","Y50-59","TOTAL","109"
"034038","RESPOP_AV","F","Y60-69","FRGAPO","6"
"034038","RESPOP_AV","F","Y60-69","ITL","78"
"034038","RESPOP_AV","F","Y60-69","TOTAL","84"
"034038","RESPOP_AV","F","Y70-79","FRGAPO","1"
"034038","RESPOP_AV","F","Y70-79","ITL","65"
"034038","RESPOP_AV","F","Y70-79","TOTAL","66"
"034038","RESPOP_AV","F","Y80-89","ITL","53"
"034038","RESPOP_AV","F","Y80-89","TOTAL","53"
"034038","RESPOP_AV","F","Y90-99","ITL","18"
"034038","RESPOP_AV","F","Y90-99","TOTAL","18"
"034038","RESPOP_AV","M","TOTAL","FRGAPO","53"
"034038","RESPOP_AV","M","TOTAL","ITL","533"
"034038","RESPOP_AV","M","TOTAL","TOTAL","586"
"034038","RESPOP_AV","M","Y0-9","FRGAPO","7"
"034038","RESPOP_AV","M","Y0-9","ITL","27"
"034038","RESPOP_AV","M","Y0-9","TOTAL","34"
"034038","RESPOP_AV","M","Y10-19","FRGAPO","4"
"034038","RESPOP_AV","M","Y10-19","ITL","34"
"034038","RESPOP_AV","M","Y10-19","TOTAL","38"
"034038","RESPOP_AV","M","Y20-29","FRGAPO","6"
"034038","RESPOP_AV","M","Y20-29","ITL","33"
"034038","RESPOP_AV","M","Y20-29","TOTAL","39"
"034038","RESPOP_AV","M","Y30-39","FRGAPO","7"
"034038","RESPOP_AV","M","Y30-39","ITL","42"
"034038","RESPOP_AV","M","Y30-39","TOTAL","49"
"034038","RESPOP_AV","M","Y40-49","FRGAPO","14"
"034038","RESPOP_AV","M","Y40-49","ITL","76"
"034038","RESPOP_AV","M","Y40-49","TOTAL","90"
"034038","RESPOP_AV","M","Y50-59","FRGAPO","7"
"034038","RESPOP_AV","M","Y50-59","ITL","106"
"034038","RESPOP_AV","M","Y50-59","TOTAL","113"
"034038","RESPOP_AV","M","Y60-69","FRGAPO","4"
"034038","RESPOP_AV","M","Y60-69","ITL","88"
"034038","RESPOP_AV","M","Y60-69","TOTAL","92"
"034038","RESPOP_AV","M","Y70-79","FRGAPO","4"
"034038","RESPOP_AV","M","Y70-79","ITL","74"
"034038","RESPOP_AV","M","Y70-79","TOTAL","78"
"034038","RESPOP_AV","M","Y80-89","ITL","49"
"034038","RESPOP_AV","M","Y80-89","TOTAL","49"
"034038","RESPOP_AV","M","Y90-99","ITL","4"
"034038","RESPOP_AV","M","Y90-99","TOTAL","4"
"034038","RESPOP_AV","T","TOTAL","FRGAPO","108"
"034038","RESPOP_AV","T","TOTAL","ITL","1044"
"034038","RESPOP_AV","T","TOTAL","TOTAL","1152"
"034038","RESPOP_AV","T","Y0-9","FRGAPO","14"
"034038","RESPOP_AV","T","Y0-9","ITL","65"
"034038","RESPOP_AV","T","Y0-9","TOTAL","79"
"034038","RESPOP_AV","T","Y10-19","FRGAPO","6"
"034038","RESPOP_AV","T","Y10-19","ITL","66"
"034038","RESPOP_AV","T","Y10-19","TOTAL","72"
"034038","RESPOP_AV","T","Y20-29","FRGAPO","14"
"034038","RESPOP_AV","T","Y20-29","ITL","64"
"034038","RESPOP_AV","T","Y20-29","TOTAL","78"
"034038","RESPOP_AV","T","Y30-39","FRGAPO","18"
"034038","RESPOP_AV","T","Y30-39","ITL","88"
"034038","RESPOP_AV","T","Y30-39","TOTAL","106"
"034038","RESPOP_AV","T","Y40-49","FRGAPO","22"
"034038","RESPOP_AV","T","Y40-49","ITL","129"
"034038","RESPOP_AV","T","Y40-49","TOTAL","151"
"034038","RESPOP_AV","T","Y50-59","FRGAPO","19"
"034038","RESPOP_AV","T","Y50-59","ITL","203"
"034038","RESPOP_AV","T","Y50-59","TOTAL","222"
"034038","RESPOP_AV","T","Y60-69","FRGAPO","10"
"034038","RESPOP_AV","T","Y60-69","ITL","166"
"034038","RESPOP_AV","T","Y60-69","TOTAL","176"
"034038","RESPOP_AV","T","Y70-79","FRGAPO","5"
"034038","RESPOP_AV","T","Y70-79","ITL","139"
"034038","RESPOP_AV","T","Y70-79","TOTAL","144"
"034038","RESPOP_AV","T","Y80-89","ITL","102"
"034038","RESPOP_AV","T","Y80-89","TOTAL","102"
"034038","RESPOP_AV","T","Y90-99","ITL","22"
"034038","RESPOP_AV","T","Y90-99","TOTAL","22"
"034039","RESPOP_AV","F","TOTAL","FRGAPO","176"
"034039","RESPOP_AV","F","TOTAL","ITL","883"
"034039","RESPOP_AV","F","TOTAL","TOTAL","1059"
"034039","RESPOP_AV","F","Y_GE100","ITL","2"
"034039","RESPOP_AV","F","Y_GE100","TOTAL","2"
"034039","RESPOP_AV","F","Y0-9","FRGAPO","20"
"034039","RESPOP_AV","F","Y0-9","ITL","71"
"034039","RESPOP_AV","F","Y0-9","TOTAL","91"
"034039","RESPOP_AV","F","Y10-19","FRGAPO","24"
"034039","RESPOP_AV","F","Y10-19","ITL","61"
"034039","RESPOP_AV","F","Y10-19","TOTAL","85"
"034039","RESPOP_AV","F","Y20-29","FRGAPO","27"
"034039","RESPOP_AV","F","Y20-29","ITL","67"
"034039","RESPOP_AV","F","Y20-29","TOTAL","94"
"034039","RESPOP_AV","F","Y30-39","FRGAPO","35"
"034039","RESPOP_AV","F","Y30-39","ITL","87"
"034039","RESPOP_AV","F","Y30-39","TOTAL","122"
"034039","RESPOP_AV","F","Y40-49","FRGAPO","29"
"034039","RESPOP_AV","F","Y40-49","ITL","90"
"034039","RESPOP_AV","F","Y40-49","TOTAL","119"
"034039","RESPOP_AV","F","Y50-59","FRGAPO","21"
"034039","RESPOP_AV","F","Y50-59","ITL","135"
"034039","RESPOP_AV","F","Y50-59","TOTAL","156"
"034039","RESPOP_AV","F","Y60-69","FRGAPO","14"
"034039","RESPOP_AV","F","Y60-69","ITL","135"
"034039","RESPOP_AV","F","Y60-69","TOTAL","149"
"034039","RESPOP_AV","F","Y70-79","FRGAPO","6"
"034039","RESPOP_AV","F","Y70-79","ITL","115"
"034039","RESPOP_AV","F","Y70-79","TOTAL","121"
"034039","RESPOP_AV","F","Y80-89","ITL","95"
"034039","RESPOP_AV","F","Y80-89","TOTAL","95"
"034039","RESPOP_AV","F","Y90-99","ITL","25"
"034039","RESPOP_AV","F","Y90-99","TOTAL","25"
"034039","RESPOP_AV","M","TOTAL","FRGAPO","176"
"034039","RESPOP_AV","M","TOTAL","ITL","929"
"034039","RESPOP_AV","M","TOTAL","TOTAL","1105"
"034039","RESPOP_AV","M","Y0-9","FRGAPO","28"
"034039","RESPOP_AV","M","Y0-9","ITL","62"
"034039","RESPOP_AV","M","Y0-9","TOTAL","90"
"034039","RESPOP_AV","M","Y10-19","FRGAPO","25"
"034039","RESPOP_AV","M","Y10-19","ITL","73"
"034039","RESPOP_AV","M","Y10-19","TOTAL","98"
"034039","RESPOP_AV","M","Y20-29","FRGAPO","17"
"034039","RESPOP_AV","M","Y20-29","ITL","73"
"034039","RESPOP_AV","M","Y20-29","TOTAL","90"
"034039","RESPOP_AV","M","Y30-39","FRGAPO","40"
"034039","RESPOP_AV","M","Y30-39","ITL","92"
"034039","RESPOP_AV","M","Y30-39","TOTAL","132"
"034039","RESPOP_AV","M","Y40-49","FRGAPO","37"
"034039","RESPOP_AV","M","Y40-49","ITL","123"
"034039","RESPOP_AV","M","Y40-49","TOTAL","160"
"034039","RESPOP_AV","M","Y50-59","FRGAPO","20"
"034039","RESPOP_AV","M","Y50-59","ITL","160"
"034039","RESPOP_AV","M","Y50-59","TOTAL","180"
"034039","RESPOP_AV","M","Y60-69","FRGAPO","8"
"034039","RESPOP_AV","M","Y60-69","ITL","145"
"034039","RESPOP_AV","M","Y60-69","TOTAL","153"
"034039","RESPOP_AV","M","Y70-79","FRGAPO","1"
"034039","RESPOP_AV","M","Y70-79","ITL","116"
"034039","RESPOP_AV","M","Y70-79","TOTAL","117"
"034039","RESPOP_AV","M","Y80-89","ITL","70"
"034039","RESPOP_AV","M","Y80-89","TOTAL","70"
"034039","RESPOP_AV","M","Y90-99","ITL","15"
"034039","RESPOP_AV","M","Y90-99","TOTAL","15"
"034039","RESPOP_AV","T","TOTAL","FRGAPO","352"
"034039","RESPOP_AV","T","TOTAL","ITL","1812"
"034039","RESPOP_AV","T","TOTAL","TOTAL","2164"
"034039","RESPOP_AV","T","Y_GE100","ITL","2"
"034039","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034039","RESPOP_AV","T","Y0-9","FRGAPO","48"
"034039","RESPOP_AV","T","Y0-9","ITL","133"
"034039","RESPOP_AV","T","Y0-9","TOTAL","181"
"034039","RESPOP_AV","T","Y10-19","FRGAPO","49"
"034039","RESPOP_AV","T","Y10-19","ITL","134"
"034039","RESPOP_AV","T","Y10-19","TOTAL","183"
"034039","RESPOP_AV","T","Y20-29","FRGAPO","44"
"034039","RESPOP_AV","T","Y20-29","ITL","140"
"034039","RESPOP_AV","T","Y20-29","TOTAL","184"
"034039","RESPOP_AV","T","Y30-39","FRGAPO","75"
"034039","RESPOP_AV","T","Y30-39","ITL","179"
"034039","RESPOP_AV","T","Y30-39","TOTAL","254"
"034039","RESPOP_AV","T","Y40-49","FRGAPO","66"
"034039","RESPOP_AV","T","Y40-49","ITL","213"
"034039","RESPOP_AV","T","Y40-49","TOTAL","279"
"034039","RESPOP_AV","T","Y50-59","FRGAPO","41"
"034039","RESPOP_AV","T","Y50-59","ITL","295"
"034039","RESPOP_AV","T","Y50-59","TOTAL","336"
"034039","RESPOP_AV","T","Y60-69","FRGAPO","22"
"034039","RESPOP_AV","T","Y60-69","ITL","280"
"034039","RESPOP_AV","T","Y60-69","TOTAL","302"
"034039","RESPOP_AV","T","Y70-79","FRGAPO","7"
"034039","RESPOP_AV","T","Y70-79","ITL","231"
"034039","RESPOP_AV","T","Y70-79","TOTAL","238"
"034039","RESPOP_AV","T","Y80-89","ITL","165"
"034039","RESPOP_AV","T","Y80-89","TOTAL","165"
"034039","RESPOP_AV","T","Y90-99","ITL","40"
"034039","RESPOP_AV","T","Y90-99","TOTAL","40"
"034040","RESPOP_AV","F","TOTAL","FRGAPO","23"
"034040","RESPOP_AV","F","TOTAL","ITL","399"
"034040","RESPOP_AV","F","TOTAL","TOTAL","422"
"034040","RESPOP_AV","F","Y_GE100","ITL","1"
"034040","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034040","RESPOP_AV","F","Y0-9","FRGAPO","2"
"034040","RESPOP_AV","F","Y0-9","ITL","12"
"034040","RESPOP_AV","F","Y0-9","TOTAL","14"
"034040","RESPOP_AV","F","Y10-19","FRGAPO","1"
"034040","RESPOP_AV","F","Y10-19","ITL","18"
"034040","RESPOP_AV","F","Y10-19","TOTAL","19"
"034040","RESPOP_AV","F","Y20-29","FRGAPO","3"
"034040","RESPOP_AV","F","Y20-29","ITL","37"
"034040","RESPOP_AV","F","Y20-29","TOTAL","40"
"034040","RESPOP_AV","F","Y30-39","FRGAPO","3"
"034040","RESPOP_AV","F","Y30-39","ITL","18"
"034040","RESPOP_AV","F","Y30-39","TOTAL","21"
"034040","RESPOP_AV","F","Y40-49","FRGAPO","4"
"034040","RESPOP_AV","F","Y40-49","ITL","32"
"034040","RESPOP_AV","F","Y40-49","TOTAL","36"
"034040","RESPOP_AV","F","Y50-59","FRGAPO","4"
"034040","RESPOP_AV","F","Y50-59","ITL","70"
"034040","RESPOP_AV","F","Y50-59","TOTAL","74"
"034040","RESPOP_AV","F","Y60-69","FRGAPO","2"
"034040","RESPOP_AV","F","Y60-69","ITL","69"
"034040","RESPOP_AV","F","Y60-69","TOTAL","71"
"034040","RESPOP_AV","F","Y70-79","FRGAPO","2"
"034040","RESPOP_AV","F","Y70-79","ITL","62"
"034040","RESPOP_AV","F","Y70-79","TOTAL","64"
"034040","RESPOP_AV","F","Y80-89","FRGAPO","2"
"034040","RESPOP_AV","F","Y80-89","ITL","60"
"034040","RESPOP_AV","F","Y80-89","TOTAL","62"
"034040","RESPOP_AV","F","Y90-99","ITL","20"
"034040","RESPOP_AV","F","Y90-99","TOTAL","20"
"034040","RESPOP_AV","M","TOTAL","FRGAPO","15"
"034040","RESPOP_AV","M","TOTAL","ITL","451"
"034040","RESPOP_AV","M","TOTAL","TOTAL","466"
"034040","RESPOP_AV","M","Y0-9","ITL","9"
"034040","RESPOP_AV","M","Y0-9","TOTAL","9"
"034040","RESPOP_AV","M","Y10-19","FRGAPO","5"
"034040","RESPOP_AV","M","Y10-19","ITL","21"
"034040","RESPOP_AV","M","Y10-19","TOTAL","26"
"034040","RESPOP_AV","M","Y20-29","FRGAPO","1"
"034040","RESPOP_AV","M","Y20-29","ITL","34"
"034040","RESPOP_AV","M","Y20-29","TOTAL","35"
"034040","RESPOP_AV","M","Y30-39","FRGAPO","1"
"034040","RESPOP_AV","M","Y30-39","ITL","29"
"034040","RESPOP_AV","M","Y30-39","TOTAL","30"
"034040","RESPOP_AV","M","Y40-49","FRGAPO","4"
"034040","RESPOP_AV","M","Y40-49","ITL","53"
"034040","RESPOP_AV","M","Y40-49","TOTAL","57"
"034040","RESPOP_AV","M","Y50-59","FRGAPO","4"
"034040","RESPOP_AV","M","Y50-59","ITL","100"
"034040","RESPOP_AV","M","Y50-59","TOTAL","104"
"034040","RESPOP_AV","M","Y60-69","ITL","79"
"034040","RESPOP_AV","M","Y60-69","TOTAL","79"
"034040","RESPOP_AV","M","Y70-79","ITL","80"
"034040","RESPOP_AV","M","Y70-79","TOTAL","80"
"034040","RESPOP_AV","M","Y80-89","ITL","39"
"034040","RESPOP_AV","M","Y80-89","TOTAL","39"
"034040","RESPOP_AV","M","Y90-99","ITL","7"
"034040","RESPOP_AV","M","Y90-99","TOTAL","7"
"034040","RESPOP_AV","T","TOTAL","FRGAPO","38"
"034040","RESPOP_AV","T","TOTAL","ITL","850"
"034040","RESPOP_AV","T","TOTAL","TOTAL","888"
"034040","RESPOP_AV","T","Y_GE100","ITL","1"
"034040","RESPOP_AV","T","Y_GE100","TOTAL","1"
"034040","RESPOP_AV","T","Y0-9","FRGAPO","2"
"034040","RESPOP_AV","T","Y0-9","ITL","21"
"034040","RESPOP_AV","T","Y0-9","TOTAL","23"
"034040","RESPOP_AV","T","Y10-19","FRGAPO","6"
"034040","RESPOP_AV","T","Y10-19","ITL","39"
"034040","RESPOP_AV","T","Y10-19","TOTAL","45"
"034040","RESPOP_AV","T","Y20-29","FRGAPO","4"
"034040","RESPOP_AV","T","Y20-29","ITL","71"
"034040","RESPOP_AV","T","Y20-29","TOTAL","75"
"034040","RESPOP_AV","T","Y30-39","FRGAPO","4"
"034040","RESPOP_AV","T","Y30-39","ITL","47"
"034040","RESPOP_AV","T","Y30-39","TOTAL","51"
"034040","RESPOP_AV","T","Y40-49","FRGAPO","8"
"034040","RESPOP_AV","T","Y40-49","ITL","85"
"034040","RESPOP_AV","T","Y40-49","TOTAL","93"
"034040","RESPOP_AV","T","Y50-59","FRGAPO","8"
"034040","RESPOP_AV","T","Y50-59","ITL","170"
"034040","RESPOP_AV","T","Y50-59","TOTAL","178"
"034040","RESPOP_AV","T","Y60-69","FRGAPO","2"
"034040","RESPOP_AV","T","Y60-69","ITL","148"
"034040","RESPOP_AV","T","Y60-69","TOTAL","150"
"034040","RESPOP_AV","T","Y70-79","FRGAPO","2"
"034040","RESPOP_AV","T","Y70-79","ITL","142"
"034040","RESPOP_AV","T","Y70-79","TOTAL","144"
"034040","RESPOP_AV","T","Y80-89","FRGAPO","2"
"034040","RESPOP_AV","T","Y80-89","ITL","99"
"034040","RESPOP_AV","T","Y80-89","TOTAL","101"
"034040","RESPOP_AV","T","Y90-99","ITL","27"
"034040","RESPOP_AV","T","Y90-99","TOTAL","27"
"034041","RESPOP_AV","F","TOTAL","FRGAPO","513"
"034041","RESPOP_AV","F","TOTAL","ITL","3305"
"034041","RESPOP_AV","F","TOTAL","TOTAL","3818"
"034041","RESPOP_AV","F","Y_GE100","ITL","2"
"034041","RESPOP_AV","F","Y_GE100","TOTAL","2"
"034041","RESPOP_AV","F","Y0-9","FRGAPO","80"
"034041","RESPOP_AV","F","Y0-9","ITL","226"
"034041","RESPOP_AV","F","Y0-9","TOTAL","306"
"034041","RESPOP_AV","F","Y10-19","FRGAPO","43"
"034041","RESPOP_AV","F","Y10-19","ITL","359"
"034041","RESPOP_AV","F","Y10-19","TOTAL","402"
"034041","RESPOP_AV","F","Y20-29","FRGAPO","59"
"034041","RESPOP_AV","F","Y20-29","ITL","335"
"034041","RESPOP_AV","F","Y20-29","TOTAL","394"
"034041","RESPOP_AV","F","Y30-39","FRGAPO","122"
"034041","RESPOP_AV","F","Y30-39","ITL","349"
"034041","RESPOP_AV","F","Y30-39","TOTAL","471"
"034041","RESPOP_AV","F","Y40-49","FRGAPO","88"
"034041","RESPOP_AV","F","Y40-49","ITL","490"
"034041","RESPOP_AV","F","Y40-49","TOTAL","578"
"034041","RESPOP_AV","F","Y50-59","FRGAPO","61"
"034041","RESPOP_AV","F","Y50-59","ITL","594"
"034041","RESPOP_AV","F","Y50-59","TOTAL","655"
"034041","RESPOP_AV","F","Y60-69","FRGAPO","39"
"034041","RESPOP_AV","F","Y60-69","ITL","433"
"034041","RESPOP_AV","F","Y60-69","TOTAL","472"
"034041","RESPOP_AV","F","Y70-79","FRGAPO","18"
"034041","RESPOP_AV","F","Y70-79","ITL","285"
"034041","RESPOP_AV","F","Y70-79","TOTAL","303"
"034041","RESPOP_AV","F","Y80-89","FRGAPO","3"
"034041","RESPOP_AV","F","Y80-89","ITL","183"
"034041","RESPOP_AV","F","Y80-89","TOTAL","186"
"034041","RESPOP_AV","F","Y90-99","ITL","49"
"034041","RESPOP_AV","F","Y90-99","TOTAL","49"
"034041","RESPOP_AV","M","TOTAL","FRGAPO","495"
"034041","RESPOP_AV","M","TOTAL","ITL","3430"
"034041","RESPOP_AV","M","TOTAL","TOTAL","3925"
"034041","RESPOP_AV","M","Y0-9","FRGAPO","52"
"034041","RESPOP_AV","M","Y0-9","ITL","301"
"034041","RESPOP_AV","M","Y0-9","TOTAL","353"
"034041","RESPOP_AV","M","Y10-19","FRGAPO","55"
"034041","RESPOP_AV","M","Y10-19","ITL","383"
"034041","RESPOP_AV","M","Y10-19","TOTAL","438"
"034041","RESPOP_AV","M","Y20-29","FRGAPO","79"
"034041","RESPOP_AV","M","Y20-29","ITL","347"
"034041","RESPOP_AV","M","Y20-29","TOTAL","426"
"034041","RESPOP_AV","M","Y30-39","FRGAPO","112"
"034041","RESPOP_AV","M","Y30-39","ITL","376"
"034041","RESPOP_AV","M","Y30-39","TOTAL","488"
"034041","RESPOP_AV","M","Y40-49","FRGAPO","104"
"034041","RESPOP_AV","M","Y40-49","ITL","500"
"034041","RESPOP_AV","M","Y40-49","TOTAL","604"
"034041","RESPOP_AV","M","Y50-59","FRGAPO","55"
"034041","RESPOP_AV","M","Y50-59","ITL","676"
"034041","RESPOP_AV","M","Y50-59","TOTAL","731"
"034041","RESPOP_AV","M","Y60-69","FRGAPO","27"
"034041","RESPOP_AV","M","Y60-69","ITL","427"
"034041","RESPOP_AV","M","Y60-69","TOTAL","454"
"034041","RESPOP_AV","M","Y70-79","FRGAPO","9"
"034041","RESPOP_AV","M","Y70-79","ITL","270"
"034041","RESPOP_AV","M","Y70-79","TOTAL","279"
"034041","RESPOP_AV","M","Y80-89","FRGAPO","2"
"034041","RESPOP_AV","M","Y80-89","ITL","128"
"034041","RESPOP_AV","M","Y80-89","TOTAL","130"
"034041","RESPOP_AV","M","Y90-99","ITL","22"
"034041","RESPOP_AV","M","Y90-99","TOTAL","22"
"034041","RESPOP_AV","T","TOTAL","FRGAPO","1008"
"034041","RESPOP_AV","T","TOTAL","ITL","6735"
"034041","RESPOP_AV","T","TOTAL","TOTAL","7743"
"034041","RESPOP_AV","T","Y_GE100","ITL","2"
"034041","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034041","RESPOP_AV","T","Y0-9","FRGAPO","132"
"034041","RESPOP_AV","T","Y0-9","ITL","527"
"034041","RESPOP_AV","T","Y0-9","TOTAL","659"
"034041","RESPOP_AV","T","Y10-19","FRGAPO","98"
"034041","RESPOP_AV","T","Y10-19","ITL","742"
"034041","RESPOP_AV","T","Y10-19","TOTAL","840"
"034041","RESPOP_AV","T","Y20-29","FRGAPO","138"
"034041","RESPOP_AV","T","Y20-29","ITL","682"
"034041","RESPOP_AV","T","Y20-29","TOTAL","820"
"034041","RESPOP_AV","T","Y30-39","FRGAPO","234"
"034041","RESPOP_AV","T","Y30-39","ITL","725"
"034041","RESPOP_AV","T","Y30-39","TOTAL","959"
"034041","RESPOP_AV","T","Y40-49","FRGAPO","192"
"034041","RESPOP_AV","T","Y40-49","ITL","990"
"034041","RESPOP_AV","T","Y40-49","TOTAL","1182"
"034041","RESPOP_AV","T","Y50-59","FRGAPO","116"
"034041","RESPOP_AV","T","Y50-59","ITL","1270"
"034041","RESPOP_AV","T","Y50-59","TOTAL","1386"
"034041","RESPOP_AV","T","Y60-69","FRGAPO","66"
"034041","RESPOP_AV","T","Y60-69","ITL","860"
"034041","RESPOP_AV","T","Y60-69","TOTAL","926"
"034041","RESPOP_AV","T","Y70-79","FRGAPO","27"
"034041","RESPOP_AV","T","Y70-79","ITL","555"
"034041","RESPOP_AV","T","Y70-79","TOTAL","582"
"034041","RESPOP_AV","T","Y80-89","FRGAPO","5"
"034041","RESPOP_AV","T","Y80-89","ITL","311"
"034041","RESPOP_AV","T","Y80-89","TOTAL","316"
"034041","RESPOP_AV","T","Y90-99","ITL","71"
"034041","RESPOP_AV","T","Y90-99","TOTAL","71"
"034042","RESPOP_AV","F","TOTAL","FRGAPO","647"
"034042","RESPOP_AV","F","TOTAL","ITL","4232"
"034042","RESPOP_AV","F","TOTAL","TOTAL","4879"
"034042","RESPOP_AV","F","Y0-9","FRGAPO","71"
"034042","RESPOP_AV","F","Y0-9","ITL","313"
"034042","RESPOP_AV","F","Y0-9","TOTAL","384"
"034042","RESPOP_AV","F","Y10-19","FRGAPO","58"
"034042","RESPOP_AV","F","Y10-19","ITL","410"
"034042","RESPOP_AV","F","Y10-19","TOTAL","468"
"034042","RESPOP_AV","F","Y20-29","FRGAPO","78"
"034042","RESPOP_AV","F","Y20-29","ITL","366"
"034042","RESPOP_AV","F","Y20-29","TOTAL","444"
"034042","RESPOP_AV","F","Y30-39","FRGAPO","141"
"034042","RESPOP_AV","F","Y30-39","ITL","402"
"034042","RESPOP_AV","F","Y30-39","TOTAL","543"
"034042","RESPOP_AV","F","Y40-49","FRGAPO","106"
"034042","RESPOP_AV","F","Y40-49","ITL","578"
"034042","RESPOP_AV","F","Y40-49","TOTAL","684"
"034042","RESPOP_AV","F","Y50-59","FRGAPO","85"
"034042","RESPOP_AV","F","Y50-59","ITL","664"
"034042","RESPOP_AV","F","Y50-59","TOTAL","749"
"034042","RESPOP_AV","F","Y60-69","FRGAPO","71"
"034042","RESPOP_AV","F","Y60-69","ITL","614"
"034042","RESPOP_AV","F","Y60-69","TOTAL","685"
"034042","RESPOP_AV","F","Y70-79","FRGAPO","26"
"034042","RESPOP_AV","F","Y70-79","ITL","459"
"034042","RESPOP_AV","F","Y70-79","TOTAL","485"
"034042","RESPOP_AV","F","Y80-89","FRGAPO","11"
"034042","RESPOP_AV","F","Y80-89","ITL","318"
"034042","RESPOP_AV","F","Y80-89","TOTAL","329"
"034042","RESPOP_AV","F","Y90-99","ITL","108"
"034042","RESPOP_AV","F","Y90-99","TOTAL","108"
"034042","RESPOP_AV","M","TOTAL","FRGAPO","628"
"034042","RESPOP_AV","M","TOTAL","ITL","4157"
"034042","RESPOP_AV","M","TOTAL","TOTAL","4785"
"034042","RESPOP_AV","M","Y0-9","FRGAPO","67"
"034042","RESPOP_AV","M","Y0-9","ITL","327"
"034042","RESPOP_AV","M","Y0-9","TOTAL","394"
"034042","RESPOP_AV","M","Y10-19","FRGAPO","79"
"034042","RESPOP_AV","M","Y10-19","ITL","429"
"034042","RESPOP_AV","M","Y10-19","TOTAL","508"
"034042","RESPOP_AV","M","Y20-29","FRGAPO","108"
"034042","RESPOP_AV","M","Y20-29","ITL","429"
"034042","RESPOP_AV","M","Y20-29","TOTAL","537"
