cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,unita_misura,fonte
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2018,34,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2019,37.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2021,41.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2022,41.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2023,41.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2024,42.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Reggio nell'Emilia,provincia,2018,35.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Reggio nell'Emilia,provincia,2019,35.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Reggio nell'Emilia,provincia,2021,39.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Reggio nell'Emilia,provincia,2022,39,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Reggio nell'Emilia,provincia,2023,40.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Reggio nell'Emilia,provincia,2024,41.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Modena,provincia,2018,33.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Modena,provincia,2019,35,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Modena,provincia,2021,39.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Modena,provincia,2022,40,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Modena,provincia,2023,40.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Modena,provincia,2024,42.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Bologna,provincia,2018,32.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Bologna,provincia,2019,30.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Bologna,provincia,2021,36.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Bologna,provincia,2022,35.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Bologna,provincia,2023,37.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Bologna,provincia,2024,38.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ferrara,provincia,2018,36.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ferrara,provincia,2019,37.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ferrara,provincia,2021,42.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ferrara,provincia,2022,42.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ferrara,provincia,2023,45.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ferrara,provincia,2024,46.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ravenna,provincia,2018,29.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ravenna,provincia,2019,32.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ravenna,provincia,2021,37.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ravenna,provincia,2022,37.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ravenna,provincia,2023,37.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Ravenna,provincia,2024,39,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Forlì-Cesena,provincia,2018,33.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Forlì-Cesena,provincia,2019,33.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Forlì-Cesena,provincia,2021,38.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Forlì-Cesena,provincia,2022,38.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Forlì-Cesena,provincia,2023,39.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Forlì-Cesena,provincia,2024,39.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Rimini,provincia,2018,30.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Rimini,provincia,2019,32.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Rimini,provincia,2021,39.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Rimini,provincia,2022,39.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Rimini,provincia,2023,38.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Rimini,provincia,2024,42.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Nord-est,ripartizione,2018,31.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Nord-est,ripartizione,2019,31.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Nord-est,ripartizione,2021,36.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Nord-est,ripartizione,2022,36.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Nord-est,ripartizione,2023,37.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Nord-est,ripartizione,2024,38.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2018,41.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2019,40.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2021,46.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2022,45.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2023,46.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2024,47,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Emilia-Romagna,regione,2018,31.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Emilia-Romagna,regione,2019,32,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Emilia-Romagna,regione,2021,36.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Emilia-Romagna,regione,2022,35,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Emilia-Romagna,regione,2023,36.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Emilia-Romagna,regione,2024,35.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Piacenza,provincia,2018,35.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Piacenza,provincia,2019,36.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Piacenza,provincia,2021,38,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Piacenza,provincia,2022,41.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Piacenza,provincia,2023,41.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Piacenza,provincia,2024,41,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Parma,provincia,2018,33.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Parma,provincia,2019,32.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Parma,provincia,2021,36.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Parma,provincia,2022,39.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Parma,provincia,2023,38.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Parma,provincia,2024,39.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Reggio nell'Emilia,provincia,2018,34.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Reggio nell'Emilia,provincia,2019,33.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Reggio nell'Emilia,provincia,2021,38.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Reggio nell'Emilia,provincia,2022,33.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Reggio nell'Emilia,provincia,2023,35,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Reggio nell'Emilia,provincia,2024,35.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Modena,provincia,2018,32.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Modena,provincia,2019,33.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Modena,provincia,2021,35.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Modena,provincia,2022,35.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Modena,provincia,2023,36.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Modena,provincia,2024,35,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Bologna,provincia,2018,29,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Bologna,provincia,2019,29.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Bologna,provincia,2021,33.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Bologna,provincia,2022,32,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Bologna,provincia,2023,33.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Bologna,provincia,2024,34.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ferrara,provincia,2018,33.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ferrara,provincia,2019,32.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ferrara,provincia,2021,39.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ferrara,provincia,2022,37.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ferrara,provincia,2023,40.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ferrara,provincia,2024,41.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ravenna,provincia,2018,28.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ravenna,provincia,2019,28.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ravenna,provincia,2021,34.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ravenna,provincia,2022,31.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ravenna,provincia,2023,35,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Ravenna,provincia,2024,32.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Forlì-Cesena,provincia,2018,30.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Forlì-Cesena,provincia,2019,32.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Forlì-Cesena,provincia,2021,35.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Forlì-Cesena,provincia,2022,36.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Forlì-Cesena,provincia,2023,36.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Forlì-Cesena,provincia,2024,36.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Rimini,provincia,2018,29,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Rimini,provincia,2019,30.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Rimini,provincia,2021,37.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Rimini,provincia,2022,33,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Rimini,provincia,2023,33.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Rimini,provincia,2024,32.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Nord-est,ripartizione,2018,28.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Nord-est,ripartizione,2019,29.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Nord-est,ripartizione,2021,34.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Nord-est,ripartizione,2022,33.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Nord-est,ripartizione,2023,33.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Nord-est,ripartizione,2024,33.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Italia,italia,2018,37.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Italia,italia,2019,38.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Italia,italia,2021,42.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Italia,italia,2022,41.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Italia,italia,2023,41.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Maschi,Italia,italia,2024,41.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Emilia-Romagna,regione,2018,32.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Emilia-Romagna,regione,2019,33.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Emilia-Romagna,regione,2021,37.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Emilia-Romagna,regione,2022,36.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Emilia-Romagna,regione,2023,38,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Emilia-Romagna,regione,2024,38.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Piacenza,provincia,2018,35.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Piacenza,provincia,2019,37.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Piacenza,provincia,2021,39.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Piacenza,provincia,2022,42.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Piacenza,provincia,2023,42.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Piacenza,provincia,2024,40.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Parma,provincia,2018,34,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Parma,provincia,2019,35,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Parma,provincia,2021,39.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Parma,provincia,2022,40.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
